text,label,source,language,text_cleaned,length,word_count,avg_word_length,digit_count,uppercase_count,exclamation_count,question_count,dollar_count,percent_count,has_url,has_phone,has_email,has_currency,abbreviation_count,digit_ratio,keyword_urgent,keyword_immédiat,keyword_immédiatement,keyword_gagner,keyword_loterie,keyword_héritage,keyword_m-pesa,keyword_mobile_money,keyword_transfert,keyword_virement,keyword_récompense,keyword_arnaque,keyword_escroquerie,keyword_compte_bloqué,keyword_compte_suspendu,keyword_vérifier,keyword_confirmer,keyword_code,keyword_secret,keyword_pin,keyword_otp,keyword_gratuit,keyword_promo,keyword_offre_spéciale,keyword_temps_limité,keyword_mtn,keyword_moov,keyword_celtis,keyword_sbee,keyword_benin,keyword_bénin,fraud_keyword_score,uppercase_ratio
We have pizza if u want,0,uci_sms,english,we have pizza if you want,23,6,3.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478260869565216
"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh""",0,uci_sms,english,i keep seeing weird shit and bein all woah then realising it s actually reasonable and i m all oh,101,18,4.666666666666667,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019801980198019802
Many more happy returns of the day. I wish you happy birthday.,0,uci_sms,english,many more happy returns of the day. i wish you happy birthday.,62,12,4.25,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03225806451612903
Thinking of u ;) x,0,uci_sms,english,thinking of you x,18,5,2.8,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555
Orh i tot u say she now still dun believe.,0,uci_sms,english,orh i tot you say she now still dun believe.,42,10,3.3,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808
"When you just put in the + sign, choose my number and the pin will show. Right?",0,uci_sms,english,when you just put in the sign choose my number and the pin will show. right?,79,17,3.7058823529411766,0,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.02531645569620253
The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,0,uci_sms,english,the beauty of life is in next second.. which hides thousands of secrets. i wish every second will be wonderful in your life..!! gud n8,133,25,4.36,1,2,2,0,0,0,0,0,0,0,1,0.007518796992481203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015037593984962405
Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,0,uci_sms,english,thanx you darlin!im cool thanx. a few bday drinks 2 nite. 2morrow off! take care see you soon.xx,91,18,4.111111111111111,2,3,2,0,0,0,0,0,0,0,3,0.02197802197802198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03296703296703297
"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",0,uci_sms,english,if you re still up maybe leave the credit card so i can get gas when i get back like he told me to,99,23,3.347826086956522,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303030303030304
Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,1,uci_sms,english,your weekly cool mob tones are ready to download !this weeks new tones include 1 crazy frog axel f 2 akon lonely 3 black eyed dont p more information in and,160,27,4.962962962962963,3,19,1,0,0,0,0,0,0,0,2,0.01875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11875
Well boy am I glad G wasted all night at applebees for nothing,0,uci_sms,english,well boy am i glad g wasted all night at applebees for nothing,62,13,3.8461538461538463,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04838709677419355
Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,1,uci_sms,english,cashbin.co.uk get lots of cash this weekend! dear welcome to the weekend we have got our biggest and best ever cash give away!! these..,155,25,5.24,0,10,3,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06451612903225806
Ok lor... Or u wan me go look 4 u?,0,uci_sms,english,ok lor.. or you wan me go look 4 you,34,10,2.5,1,2,0,1,0,0,0,0,0,0,2,0.029411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529411764705
U wan 2 haf lunch i'm in da canteen now.,0,uci_sms,english,you wan 2 haf lunch i m in da canteen now.,40,10,3.1,1,1,0,0,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,0,uci_sms,english,don t make life too stressfull.. always find time to laugh.. it may not add years to your life! but surely adds more life to your years!! gud ni8..swt dreams..,157,29,4.448275862068965,1,7,3,0,0,0,0,0,0,0,1,0.006369426751592357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044585987261146494
"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",0,uci_sms,english,hey looks like i was wrong and one of the kappa guys numbers is still on my phone if you want i can text him and see if he s around,133,30,3.466666666666667,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015037593984962405
Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082,1,uci_sms,english,thanks 4 your continued support your question this week will enter you in2 our draw 4 MONEY AMOUNT cash. name the new us president? text ans to 80082,138,27,4.148148148148148,11,9,0,1,0,0,0,0,0,1,2,0.07971014492753623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06521739130434782
I'm home. Doc gave me pain meds says everything is fine.,0,uci_sms,english,i m home. doc gave me pain meds says everything is fine.,56,11,4.181818181818182,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571
It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900),0,uci_sms,english,it s é only MONEY AMOUNT ard..é rest all ard MONEY AMOUNT at least..which is é price 4 é 2 bedrm MONEY AMOUNT,89,19,3.736842105263158,11,3,0,0,3,0,0,0,0,1,0,0.12359550561797752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033707865168539325
Me too! Have a lovely night xxx,0,uci_sms,english,me too! have a lovely night xx,31,7,3.5714285714285716,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06451612903225806
Prepare to be pleasured :),0,uci_sms,english,prepare to be pleasured,26,5,4.4,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
Hi.:)technical support.providing assistance to us customer through call and email:),0,uci_sms,english,hi. technical support.providing assistance to us customer through call and email,83,10,7.4,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012048192771084338
if you text on your way to cup stop that should work. And that should be BUS,0,uci_sms,english,if you text on your way to cup stop that should work. and that should be bus,76,17,3.5294117647058822,0,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842
Whens your radio show?,0,uci_sms,english,whens your radio show?,22,4,4.75,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456
Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,1,uci_sms,english,your unique user id is 1172. for removal send stop to 87239 customer services,89,15,5.0,20,8,0,0,0,0,0,1,0,0,0,0.2247191011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898876404494382
I'm not sure if its still available though,0,uci_sms,english,i m not sure if its still available though,42,8,4.375,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808
watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,0,uci_sms,english,watever relation you built up in dis world only thing which remains atlast iz lonlines with lotz and lot memories! feeling..,120,21,4.761904761904762,0,1,1,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008333333333333333
CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,0,uci_sms,english,cheers lou! yeah was a goodnite shame you neva came! see ya gailxx,62,13,3.8461538461538463,0,46,2,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7419354838709677
Hi..i got the money da:),0,uci_sms,english,hi..i got the money da,24,5,4.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
Ok then u tell me wat time u coming later lor.,0,uci_sms,english,ok then you tell me wat time you coming later lor.,46,11,3.272727272727273,0,1,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021739130434782608
U repeat e instructions again. Wat's e road name of ur house?,0,uci_sms,english,you repeat e instructions again. wat s e road name of your house?,61,12,4.166666666666667,0,2,0,1,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03278688524590164
Quite lor. But dun tell him wait he get complacent...,0,uci_sms,english,quite lor. but dun tell him wait he get complacent..,53,10,4.4,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03773584905660377
Sorry completely forgot * will pop em round this week if your still here?,0,uci_sms,english,sorry completely forgot will pop em round this week if your still here?,73,14,4.285714285714286,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863
U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,0,uci_sms,english,you are the most beautiful girl ive ever seen. you are my baby come and see me in the common room,87,21,3.1904761904761907,0,66,0,0,0,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7586206896551724
O we cant see if we can join denis and mina? Or does denis want alone time,0,uci_sms,english,o we cant see if we can join denis and mina? or does denis want alone time,74,17,3.411764705882353,0,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02702702702702703
Sen told that he is going to join his uncle finance in cbe,0,uci_sms,english,sen told that he is going to join his uncle finance in cbe,58,13,3.5384615384615383,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379310344827
Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke ,0,uci_sms,english,yup.. hey then one day on fri we can ask miwa and jiayin take leave go karaoke,80,17,3.7058823529411766,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
"Call me, i am senthil from hsbc.",0,uci_sms,english,call me i am senthil from hsbc.,32,7,3.7142857142857144,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125
"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.",0,uci_sms,english,especially since i talk about boston all up in my personal statement laughing i woulda changed that if i had realized it said nyc! it says boston now.,147,28,4.285714285714286,0,3,2,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02040816326530612
Indeed and by the way it was either or - not both !,0,uci_sms,english,indeed and by the way it was either or not both !,51,13,3.0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549
"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",1,uci_sms,english,urgent call from landline. your complimentary 4 ibiza holiday or MONEY AMOUNT cash await collection sae t cs po box 434 sk3 8wp 150ppm 18,146,23,5.391304347826087,27,19,0,0,0,0,0,1,0,1,0,0.18493150684931506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13013698630136986
Holy living christ what is taking you so long,0,uci_sms,english,holy living christ what is taking you so long,45,9,4.111111111111111,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222222222223
Ü thk of wat to eat tonight.,0,uci_sms,english,ü thk of wat to eat tonight.,28,7,3.142857142857143,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571
"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",0,uci_sms,english,thanx. yup we coming back on sun. finish dinner going back 2 hotel now. time flies we re tog 4 exactly a mth today. hope we ll haf many more mths to come..,157,31,4.096774193548387,2,5,0,0,0,0,0,0,0,0,0,0.012738853503184714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03184713375796178
We're on the opposite side from where we dropped you off,0,uci_sms,english,we re on the opposite side from where we dropped you off,56,11,4.181818181818182,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857142857142856
Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,0,uci_sms,english,yup. izzit still raining heavily cos i m in e mrt i can t see outside.,68,14,3.9285714285714284,0,2,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411764705882353
Send me your resume:-),0,uci_sms,english,send me your resume,22,4,4.75,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456
Gd luck 4 ur exams :-),0,uci_sms,english,gd luck 4 your exams,22,6,2.8333333333333335,1,1,0,0,0,0,0,0,0,0,1,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456
Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,0,uci_sms,english,or you ask they all if next sat can a not. if all of them can make it then i m ok lor.,84,22,2.8636363636363638,0,2,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808
Sorry that was my uncle. I.ll keep in touch,0,uci_sms,english,sorry that was my uncle. i.ll keep in touch,43,9,3.888888888888889,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046511627906976744
Saw Guys and Dolls last night with Patrick Swayze it was great,0,uci_sms,english,saw guys and dolls last night with patrick swayze it was great,62,12,4.25,0,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08064516129032258
URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,1,uci_sms,english,urgent this is our 2nd attempt to contact you your MONEY AMOUNT prize from yesterday is still awaiting collection. to claim call now,135,23,4.913043478260869,15,26,0,0,0,0,0,1,0,1,1,0.1111111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1925925925925926
Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,1,uci_sms,english,santa calling! would your little ones like a call from santa xmas eve? call to book you time. calls1.50ppm last 3mins 30s t c,158,25,5.36,17,9,1,1,0,0,1,1,0,0,0,0.10759493670886076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056962025316455694
Just come home. I don't want u to be miserable,0,uci_sms,english,just come home. i don t want you to be miserable,46,10,3.7,0,2,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478260869565216
I dont know why she.s not getting your messages,0,uci_sms,english,i dont know why she.s not getting your messages,47,9,4.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02127659574468085
"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",0,uci_sms,english,its cool but tyler had to take off so we re gonna buy for him and drop it off at his place later tonight. our total order is a quarter you got enough?,151,32,3.75,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006622516556291391
"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",0,uci_sms,english,the guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. i m nervous because of course now he may have my address. should i call his boss and tell him knowing this may get him fired?,240,48,4.020833333333333,0,3,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125
How do you plan to manage that,0,uci_sms,english,how do you plan to manage that,30,7,3.4285714285714284,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333
"Er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off",0,uci_sms,english,er hello things didn t quite go to plan is limping slowly home followed by aa and with exhaust hanging off,110,21,4.285714285714286,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.00909090909090909
Sorry for the delay. Yes masters,0,uci_sms,english,sorry for the delay. yes masters,32,6,4.5,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625
Call me when u finish then i come n pick u.,0,uci_sms,english,call me when you finish then i come and pick you,43,11,3.0,0,1,0,0,0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255813953488372
PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,1,uci_sms,english,private! your 2004 account statement for 078498 7 shows 786 unredeemed bonus points. to claim call identifier code 45239 expires 06.05.05,153,21,6.333333333333333,36,16,1,0,0,0,0,1,0,0,0,0.23529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10457516339869281
What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,0,uci_sms,english,what s up my own oga. left my phone at home and just saw your messages. hope you are good. have a great weekend.,110,23,3.8260869565217392,0,4,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03636363636363636
"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",0,uci_sms,english,don t worry though i understand how important it is that i be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. be right back gonna go kill myself,201,40,4.05,0,4,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01990049751243781
"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",0,uci_sms,english,honey can you please find out how much they sell predicte in nigeria. and how many times can it be used. its very important to have a reply before monday,151,30,4.066666666666666,0,5,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033112582781456956
E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,0,uci_sms,english,e admin building there? i might be slightly earlier.. i ll call you when i m reaching..,86,15,4.8,0,3,0,1,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03488372093023256
"fyi I'm at usf now, swing by the room whenever",0,uci_sms,english,for your information i m at usf now swing by the room whenever,46,10,3.7,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021739130434782608
i can call in  &lt;#&gt;  min if thats ok,0,uci_sms,english,i can call in lt gt min if thats ok,41,9,3.4444444444444446,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ü no home work to do meh... ,0,uci_sms,english,ü no home work to do meh..,28,7,3.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571
Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,0,uci_sms,english,anything is valuable in only 2 situations first before getting it.. second after loosing it..,98,15,5.6,1,5,0,0,0,0,0,0,0,0,0,0.01020408163265306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05102040816326531
Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,0,uci_sms,english,me too. mark is taking forever to pick up my prescription and the pain is coming back.,86,17,4.117647058823529,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255813953488372
How's ur paper?,0,uci_sms,english,how s your paper?,15,3,4.333333333333333,0,1,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667
Got smaller capacity one? Quite ex...,0,uci_sms,english,got smaller capacity one? quite ex..,37,6,5.333333333333333,0,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05405405405405406
Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,1,uci_sms,english,check out choose your babe videos sms.shsex.netun fgkslpopw fgkslpo,69,10,6.0,0,10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14492753623188406
Im good! I have been thinking about you...,0,uci_sms,english,im good! i have been thinking about you..,42,8,4.375,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616
